congress,chamber,rollnumber,icpsr,cast_code,prob
85,Senate,7,1027,6,91.39551954304089
85,Senate,7,1329,6,92.01902854556675
85,Senate,7,1341,6,87.46550689392265
85,Senate,7,1365,1,52.54690702081595
85,Senate,7,1489,6,87.75619161206262
85,Senate,7,1510,6,76.40755905191314
85,Senate,7,1540,1,97.87968686122491
85,Senate,7,1569,6,51.68152777964694
85,Senate,7,1570,1,30.095680987537023
85,Senate,7,1678,1,90.80144676350824
85,Senate,7,1721,1,96.62491566182534
85,Senate,7,1776,1,97.4558744803559
85,Senate,7,2052,6,60.05671908534237
85,Senate,7,2087,6,90.57439971376841
85,Senate,7,2267,6,90.99034108252057
85,Senate,7,2609,6,88.67689577241514
85,Senate,7,2691,1,94.7023070304361
85,Senate,7,2803,6,84.99034424394102
85,Senate,7,2822,1,80.7403329752811
85,Senate,7,2901,5,11.056975969131555
85,Senate,7,2987,1,85.87738534492053
85,Senate,7,3206,6,82.65823721319319
85,Senate,7,3349,1,70.76620195759327
85,Senate,7,3388,7,97.77449781543075
85,Senate,7,3658,6,97.1267411638051
85,Senate,7,3704,1,96.20690375046141
85,Senate,7,3783,1,93.58870198184552
85,Senate,7,4227,1,91.09617061093462
85,Senate,7,4328,1,94.01330723218682
85,Senate,7,4382,6,89.3137173875687
85,Senate,7,4418,1,95.52982508519978
85,Senate,7,4520,1,76.13278102020465
85,Senate,7,4660,6,89.64451568040658
85,Senate,7,4728,1,94.98527132430794
85,Senate,7,4834,3,27.03501742386789
85,Senate,7,4851,1,92.39999755209868
85,Senate,7,4898,1,50.763198993682245
85,Senate,7,4922,6,93.86717722368579
85,Senate,7,4979,1,93.46953493623634
85,Senate,7,5009,1,92.68580640942048
85,Senate,7,5122,1,97.57981123455353
85,Senate,7,5180,1,89.87883246088191
85,Senate,7,5213,1,93.23526710865184
85,Senate,7,5343,6,80.76627725035456
85,Senate,7,5372,6,69.90156876285333
85,Senate,7,5452,7,28.80412449094446
85,Senate,7,5500,1,24.744718458192033
85,Senate,7,5767,1,92.76991861141481
85,Senate,7,5913,1,94.41138876650042
85,Senate,7,5944,6,67.89198680195238
85,Senate,7,5967,1,97.83660910195857
85,Senate,7,6021,6,94.32628982004823
85,Senate,7,6039,6,81.80883790943292
85,Senate,7,6137,6,75.95422767964637
85,Senate,7,6151,1,80.89229492459228
85,Senate,7,6366,1,98.11593872149427
85,Senate,7,6597,1,93.30213236608127
85,Senate,7,6738,1,99.56818608653516
85,Senate,7,6745,6,76.76701483988045
85,Senate,7,6796,6,75.38849740441844
85,Senate,7,6820,1,97.57141499742684
85,Senate,7,6856,2,95.74374778488564
85,Senate,7,6882,1,96.55322318224769
85,Senate,7,7070,1,91.05751366974758
85,Senate,7,7229,1,87.7210707995652
85,Senate,7,7271,6,66.65979998673042
85,Senate,7,7551,6,82.49718923424365
85,Senate,7,7656,6,84.34955159672344
85,Senate,7,7826,6,73.67021307730268
85,Senate,7,7958,1,71.3498735784612
85,Senate,7,8138,1,82.36063929841988
85,Senate,7,8185,6,77.28357941150102
85,Senate,7,8270,6,84.02592035378294
85,Senate,7,8313,1,94.65038833618985
85,Senate,7,8593,1,90.00865213018095
85,Senate,7,8635,6,82.75770725340048
85,Senate,7,8666,6,63.46920157909112
85,Senate,7,8764,1,93.37069497582556
85,Senate,7,8883,1,86.89794287664726
